algorithm,quantum,context_switch_time,num_patrons,seed,cpu_util,mean_turnaround,median_turnaround,SD_turnaround,mean_response,median_response,SD_response,mean_wait,median_wait,SD_wait,mean_throughput,median_throughput,SD_throughput
RR,44,3,100,14,89.19,26768.02,28242.00,4695.41,3809.93,2770.50,3580.76,25965.04,27367.00,4645.36,2.78,1.00,3.75
RR,45,3,100,14,89.10,26380.43,27586.00,4992.47,3928.93,2838.00,3720.04,25578.22,26627.00,4937.14,2.78,1.00,3.56
RR,46,3,100,14,89.38,26318.80,26699.50,5029.00,3687.19,2832.50,3243.29,25516.92,25964.00,4964.10,2.78,1.00,3.59
RR,47,3,100,14,89.45,26111.27,26680.00,5287.10,4029.28,2900.00,3706.81,25309.79,25879.50,5221.71,2.78,1.50,3.68
RR,48,3,100,14,89.26,26227.74,27823.50,5026.64,4136.03,2898.50,3981.65,25426.01,26892.50,4960.88,2.78,1.00,3.59
RR,49,3,100,14,89.45,26002.59,26894.50,5006.42,4283.71,3008.50,4082.20,25201.17,26074.00,4945.50,2.78,1.00,3.30
RR,50,3,100,14,90.40,25981.84,27128.00,4781.21,4094.53,3090.50,3680.14,25181.23,26336.00,4728.78,2.78,1.00,3.62
RR,51,3,100,14,90.36,26191.81,27313.00,4477.51,4132.09,3110.50,3719.42,25391.11,26536.00,4412.13,2.78,1.00,3.69
RR,52,3,100,14,90.41,26467.42,27619.00,4735.84,3909.53,2958.00,3486.05,25666.77,26722.00,4696.95,2.78,1.00,3.80
RR,53,3,100,14,90.43,26016.10,26274.00,4267.60,4030.87,3010.50,3743.65,25215.90,25542.50,4211.63,2.78,1.00,3.47
RR,54,3,100,14,90.25,26463.58,27834.00,4819.12,3860.43,2982.50,3332.09,25662.30,27040.50,4775.98,2.78,1.00,3.79
RR,55,3,100,14,90.35,26154.50,26956.50,4634.06,4186.71,3182.00,3622.63,25353.96,26061.50,4605.62,2.78,1.00,3.48
RR,56,3,100,14,90.31,26256.47,27558.50,4908.11,4198.54,3145.00,3699.83,25455.66,26670.50,4869.37,2.78,1.00,3.74
RR,57,3,100,14,89.98,26507.73,27897.00,4485.60,4029.55,3098.00,3457.92,25705.38,27074.00,4434.47,2.78,1.00,3.88
RR,58,3,100,14,90.23,26666.70,26792.00,4435.08,4247.86,3193.00,3827.50,25864.65,26057.50,4391.35,2.78,1.00,3.66
RR,59,3,100,14,90.42,26496.13,26561.00,4172.03,3782.42,3134.00,3224.44,25695.96,25818.50,4120.50,2.78,1.00,4.02
RR,60,3,100,14,90.83,25771.18,26724.00,5113.63,3915.63,2704.50,3840.91,24970.64,25953.00,5071.50,2.86,1.00,3.67
RR,61,3,100,14,90.76,25986.86,26925.50,4848.45,4075.93,2825.50,3934.45,25186.34,26170.50,4813.34,2.86,1.00,3.78
RR,62,3,100,14,90.73,26003.47,26838.50,4776.69,4080.70,2805.50,4079.65,25203.61,26000.50,4724.90,2.86,1.00,3.70
RR,63,3,100,14,90.76,25977.34,26814.00,4896.72,4206.74,2842.50,4271.66,25177.21,26042.00,4866.60,2.86,1.00,3.78
RR,64,3,100,14,90.85,25913.34,26884.50,4894.98,4207.26,2842.00,4264.64,25113.90,26080.00,4860.08,2.86,1.00,3.66
RR,65,3,100,14,91.07,25363.36,26617.50,5191.34,4035.34,2867.00,3997.25,24563.53,25875.00,5145.42,2.86,1.00,3.50
RR,66,3,100,14,91.05,25435.25,26712.50,5266.15,4130.45,2974.50,4107.91,24635.63,25939.00,5216.93,2.86,1.00,3.80
RR,67,3,100,14,91.37,26128.74,26620.50,4480.41,3627.10,2793.50,3285.45,25329.25,25797.00,4422.40,2.86,1.00,3.95
RR,68,3,100,14,91.36,26022.03,27527.00,4479.27,3791.23,2917.50,3280.67,25223.09,26746.50,4428.81,2.86,1.00,3.96
RR,69,3,100,14,91.37,26032.98,27141.50,4488.64,3594.33,2813.50,3047.33,25233.84,26418.00,4433.38,2.86,1.00,3.78
RR,70,3,100,14,91.74,25211.02,26004.50,4712.42,3936.82,3094.50,3539.41,24411.44,25243.50,4671.87,2.86,1.00,3.53
RR,71,3,100,14,91.83,25270.18,26047.00,4670.98,3945.25,3107.50,3542.99,24471.81,25312.50,4632.69,2.86,1.00,3.51
RR,72,3,100,14,91.72,25596.91,26335.50,4529.72,3878.07,3029.50,3387.78,24797.96,25598.50,4495.72,2.86,1.00,3.64
RR,73,3,100,14,91.76,25694.49,26493.00,4570.77,3832.62,3034.00,3364.74,24895.63,25667.00,4541.16,2.86,1.00,3.76
RR,74,3,100,14,91.83,25445.16,26261.50,4696.39,3704.12,3040.00,3178.11,24646.67,25535.50,4686.55,2.86,1.00,3.61
RR,75,3,100,14,92.48,24640.66,24779.50,5208.74,3366.50,2877.50,2911.32,23841.16,24106.50,5184.15,2.86,1.00,3.47
RR,76,3,100,14,92.56,24693.02,24884.00,5031.96,3362.96,2870.00,2906.83,23894.57,24070.00,5011.70,2.94,1.00,3.80
RR,77,3,100,14,92.65,24476.18,24501.50,5219.34,3422.84,2883.00,2961.56,23679.03,23759.50,5193.39,2.94,1.00,3.64
RR,78,3,100,14,92.68,24829.32,25094.00,5107.28,3314.31,2884.50,2701.60,24032.77,24275.50,5089.27,2.94,1.00,3.77
RR,79,3,100,14,92.69,24492.55,24762.50,5130.59,3423.31,3015.00,2894.60,23695.64,23958.00,5097.30,2.94,1.00,3.77
RR,80,3,100,14,92.57,24459.99,24842.00,5387.75,3868.57,2913.00,3748.84,23662.20,23936.50,5369.08,2.94,1.00,3.77
RR,81,3,100,14,92.56,24208.84,24392.50,5321.43,3765.17,2920.50,3579.26,23411.26,23650.50,5299.73,2.86,1.00,3.35
RR,82,3,100,14,92.55,24471.61,24537.50,5377.73,3784.31,2928.00,3602.73,23673.06,23863.50,5352.46,2.86,1.00,3.65
RR,83,3,100,14,92.53,24912.04,25565.50,4971.66,3419.21,2950.00,2983.86,24114.14,24750.50,4947.51,2.86,1.00,3.86
RR,84,3,100,14,92.55,24829.61,24937.00,5205.55,3210.85,2962.00,2465.61,24031.70,24221.50,5182.61,2.86,1.00,3.80
RR,85,3,100,14,92.61,24855.77,25135.50,5168.98,3321.15,2976.00,2690.86,24058.54,24401.00,5154.46,2.94,1.00,3.87
RR,86,3,100,14,92.57,24816.85,25346.50,5456.58,3336.85,3000.00,2806.44,24018.77,24606.00,5443.67,2.86,1.00,3.79
RR,87,3,100,14,92.54,24850.93,25659.50,5070.40,3499.12,3012.00,2993.84,24053.48,24738.00,5052.06,2.86,1.00,3.70
RR,88,3,100,14,92.60,24837.16,24982.00,4770.86,3399.01,3008.50,2945.29,24040.03,24345.50,4769.44,2.94,1.00,3.83
RR,89,3,100,14,92.51,25181.22,26080.50,5131.25,3484.78,3057.00,3054.51,24383.02,25286.50,5105.94,2.86,1.00,3.90
RR,90,3,100,14,92.52,25106.68,25693.00,5286.70,3316.97,3043.00,2803.58,24308.47,24960.50,5261.87,2.94,1.00,3.92
RR,91,3,100,14,92.57,25086.17,25856.50,5113.65,3414.46,3067.50,2914.34,24289.21,24942.50,5097.12,2.94,1.00,3.88
RR,92,3,100,14,92.38,24584.32,24620.50,4774.21,3802.12,3058.50,3626.07,23787.52,23877.00,4752.61,2.86,1.00,3.51
RR,93,3,100,14,92.64,24718.76,24812.50,4908.78,3535.04,3087.50,3175.09,23921.07,24069.50,4881.99,2.94,1.00,3.65
RR,94,3,100,14,92.44,24747.37,24818.50,5270.79,3638.67,3138.50,3196.70,23948.03,24040.00,5247.64,2.86,1.00,3.69
RR,95,3,100,14,92.66,24829.44,24810.50,4957.30,3792.59,3115.50,3533.49,24031.72,24132.50,4931.37,2.94,1.00,3.84
RR,96,3,100,14,92.75,25185.80,26077.00,4582.71,3462.51,3104.50,2835.07,24389.58,25145.00,4556.48,2.94,1.00,3.94
RR,97,3,100,14,92.63,24702.93,25542.00,5058.95,3781.13,3099.50,3517.36,23906.13,24766.00,5043.42,2.94,1.00,3.63
RR,98,3,100,14,92.63,24968.90,25113.00,4668.63,3736.45,3130.00,3324.81,24171.64,24371.50,4650.60,2.94,1.00,3.71
RR,99,3,100,14,92.55,25127.86,26258.50,5018.61,3814.06,3140.50,3546.26,24330.54,25506.50,5004.83,2.86,1.00,3.94
RR,100,3,100,14,93.51,24529.62,26071.50,4859.72,3114.55,3054.50,2105.51,23734.22,25346.50,4848.69,2.94,1.00,4.10
RR,30,3,100,25,86.46,26456.62,28228.50,6300.93,5157.49,2822.00,5385.04,25683.36,27451.00,6233.51,2.63,1.00,3.53
RR,31,3,100,25,86.88,26198.15,27062.00,6223.75,5206.40,2918.50,5258.07,25427.98,26355.50,6154.16,2.70,1.00,3.19
RR,32,3,100,25,86.79,26058.59,27430.50,6153.81,4752.52,2986.00,4538.00,25288.06,26654.50,6078.79,2.70,2.00,3.08
RR,33,3,100,25,87.09,26045.42,27244.00,6644.32,4685.35,3057.00,4558.19,25274.79,26512.00,6576.50,2.70,2.00,3.16
RR,34,3,100,25,87.14,27151.24,27558.50,4981.83,4466.11,2769.00,4329.55,26377.09,26836.50,4931.57,2.70,1.00,3.45
RR,35,3,100,25,87.37,26204.47,27386.50,5633.74,4587.32,2862.00,4622.30,25430.39,26627.50,5579.48,2.70,2.00,3.11
RR,36,3,100,25,87.35,26708.15,28574.50,6003.62,5106.55,3203.50,5000.19,25932.34,27732.50,5941.74,2.70,1.00,3.36
RR,37,3,100,25,87.60,26269.17,27711.00,5187.02,4936.80,2826.00,5047.92,25496.33,26962.50,5126.91,2.70,2.00,3.28
RR,38,3,100,25,88.17,25947.58,25875.00,5339.60,4680.19,3103.50,4963.88,25174.88,25185.50,5285.46,2.70,1.00,3.26
RR,39,3,100,25,88.07,25951.56,27121.00,5766.10,4501.98,3130.50,4732.38,25178.60,26370.50,5714.40,2.70,1.00,3.19
RR,40,3,100,25,89.14,25422.11,26186.50,6172.43,4310.41,3042.50,4189.29,24652.50,25471.50,6107.09,2.78,1.00,3.17
RR,41,3,100,25,89.25,25333.29,26356.00,5702.65,4046.88,2968.50,3924.75,24565.08,25569.50,5646.85,2.78,1.00,3.36
RR,42,3,100,25,89.25,25444.56,26219.50,5839.70,4561.05,3061.00,4529.80,24675.72,25457.50,5779.08,2.78,1.00,3.23
RR,43,3,100,25,89.13,25381.07,27351.50,5550.22,4593.77,3039.00,4446.16,24612.58,26552.00,5487.79,2.78,1.50,3.28
RR,44,3,100,25,89.14,25323.19,26247.50,5926.39,4476.81,3169.00,4113.65,24554.84,25493.50,5868.13,2.78,1.00,3.32
RR,45,3,100,25,89.49,24951.09,25827.00,5911.31,4640.18,3133.50,4433.76,24182.82,25111.00,5839.08,2.78,1.00,3.23
RR,46,3,100,25,89.29,25728.59,26447.00,5751.40,4464.59,3037.50,4301.68,24959.62,25709.50,5687.08,2.78,1.50,3.40
RR,47,3,100,25,89.31,25702.49,26387.50,5673.28,4247.15,3098.00,3830.45,24935.35,25645.50,5614.28,2.78,1.00,3.47
RR,48,3,100,25,88.86,25827.41,26412.50,5177.98,4388.86,3304.00,4198.56,25059.56,25693.50,5141.81,2.78,1.00,3.37
RR,49,3,100,25,89.37,25457.96,26642.50,5555.76,4423.21,2770.50,4351.67,24690.73,25783.50,5479.70,2.78,1.00,3.34
RR,50,3,100,25,90.31,24964.47,26913.50,5951.70,4462.25,3388.00,3930.79,24197.49,26060.50,5900.01,2.86,1.00,3.56
RR,51,3,100,25,90.37,25206.31,25683.00,5481.94,4151.59,2894.00,3784.87,24439.60,24965.00,5442.30,2.86,1.00,3.42
RR,52,3,100,25,90.31,25500.90,27322.00,5715.40,3815.04,2933.00,3317.89,24734.06,26492.00,5661.22,2.86,1.00,3.78
RR,53,3,100,25,89.97,25191.86,25781.00,5571.76,4034.88,3246.50,3356.41,24426.01,24986.00,5523.26,2.86,1.00,3.55
RR,54,3,100,25,90.35,25114.82,25863.50,5603.69,4134.28,3200.00,3717.74,24348.17,25092.50,5551.68,2.86,1.00,3.49
RR,55,3,100,25,90.42,25183.55,26130.00,5707.01,4097.95,2989.00,3748.28,24416.80,25317.00,5664.41,2.86,1.00,3.73
RR,56,3,100,25,90.43,25574.55,26508.00,5410.57,3820.31,2992.50,3204.47,24808.15,25663.50,5380.06,2.86,1.00,3.86
RR,57,3,100,25,90.37,25543.45,26079.00,5365.59,3948.44,2906.50,3521.05,24777.12,25268.50,5312.78,2.86,1.00,3.54
RR,58,3,100,25,90.44,25584.42,26323.50,5517.98,3907.02,3052.50,3279.54,24818.32,25538.00,5455.80,2.86,1.00,3.76
RR,59,3,100,25,90.18,25850.29,27233.50,5679.68,3994.02,3003.00,3680.50,25084.07,26520.00,5624.20,2.86,1.00,3.99
RR,60,3,100,25,90.60,25247.88,26311.50,5430.63,3867.95,3066.00,3374.65,24481.52,25511.50,5372.65,2.86,1.00,3.51
RR,61,3,100,25,90.23,25133.36,26228.00,5276.54,4562.94,3351.50,4255.39,24367.04,25431.00,5217.87,2.86,1.00,3.54
RR,62,3,100,25,90.67,25063.80,26362.50,5483.45,4241.19,3039.00,4131.49,24297.69,25572.50,5429.46,2.86,1.00,3.68
RR,63,3,100,25,90.57,25289.89,26404.00,5805.97,4400.29,3579.50,3840.62,24524.28,25705.00,5746.18,2.86,1.00,3.82
RR,64,3,100,25,90.58,25143.78,26290.50,5671.80,4580.43,3230.50,4255.54,24376.90,25544.00,5598.32,2.86,1.00,3.62
RR,65,3,100,25,91.06,25007.11,26321.50,5441.34,3928.99,3078.00,3546.00,24242.17,25591.50,5388.16,2.86,1.00,3.66
RR,66,3,100,25,90.97,25008.25,26468.50,5907.57,4344.07,3330.50,3953.62,24242.73,25601.50,5855.81,2.86,1.00,3.74
RR,67,3,100,25,91.21,24737.32,26271.00,5965.28,4024.66,3242.50,3277.18,23972.50,25550.50,5904.09,2.86,1.00,3.62
RR,68,3,100,25,91.50,24841.19,26750.50,5777.34,4084.64,3291.50,3308.04,24076.61,26017.50,5727.80,2.86,1.00,3.66
RR,69,3,100,25,91.41,24969.01,26575.00,5285.70,3698.22,3205.00,2887.63,24204.13,25835.00,5223.85,2.86,1.00,3.65
RR,70,3,100,25,91.69,24869.77,25804.50,5590.52,3921.23,2917.00,3444.30,24104.34,25134.50,5561.44,2.86,1.00,3.70
RR,71,3,100,25,91.84,24419.56,25568.50,5591.04,3829.06,3266.00,3089.70,23655.14,24853.00,5552.67,2.86,2.00,3.55
RR,72,3,100,25,91.80,24402.21,25495.00,5591.99,3959.70,3325.00,3222.92,23638.54,24747.50,5543.02,2.86,1.00,3.62
RR,73,3,100,25,91.66,24646.06,25682.00,5659.97,4276.49,3287.50,3625.24,23881.53,24936.50,5626.82,2.86,1.00,3.61
RR,74,3,100,25,91.64,24660.41,25768.00,5685.88,3976.48,3237.50,3347.34,23893.69,25042.00,5659.52,2.86,1.00,3.56
RR,75,3,100,25,92.51,23767.25,24015.00,5495.62,3535.05,2924.00,3207.51,23003.65,23303.50,5464.92,2.94,1.00,3.51
RR,76,3,100,25,92.50,23966.37,24165.00,5613.25,3502.04,2872.00,3182.40,23203.02,23358.50,5576.49,2.94,1.00,3.62
RR,77,3,100,25,92.54,23877.54,24020.00,5391.73,3437.18,2831.00,3253.26,23114.38,23244.50,5356.75,2.94,1.00,3.52
RR,78,3,100,25,92.51,24003.00,24206.00,5493.39,3241.24,2842.50,2636.12,23239.61,23469.00,5456.31,2.94,1.00,3.63
RR,79,3,100,25,92.31,24414.35,24479.50,5304.97,3478.96,2878.00,3260.14,23650.71,23871.50,5258.11,2.94,1.00,3.68
RR,80,3,100,25,92.50,24444.95,24729.00,5398.35,3267.83,2812.00,2897.67,23681.71,23979.50,5356.52,2.94,1.00,3.78
RR,81,3,100,25,92.60,24017.57,24170.50,5359.79,3618.63,2914.00,3284.72,23255.29,23423.00,5322.76,2.94,1.50,3.46
RR,82,3,100,25,92.45,25009.38,25095.00,5262.81,3304.00,2838.50,2970.64,24245.05,24400.00,5218.83,2.94,1.00,4.12
RR,83,3,100,25,92.51,24515.94,24782.00,5020.13,3409.86,2829.50,3167.50,23752.25,24032.00,4994.72,2.94,1.00,3.81
RR,84,3,100,25,92.48,24560.55,24599.00,5068.24,3654.51,2941.50,3356.36,23796.89,23896.50,5037.78,2.94,1.00,3.80
RR,85,3,100,25,92.51,24933.76,25161.50,5315.89,3404.56,2819.50,3119.61,24170.66,24408.50,5272.72,2.94,1.00,4.11
RR,86,3,100,25,92.54,24481.56,24584.00,5040.13,3611.31,2938.00,3313.73,23717.97,23897.00,5023.15,2.94,1.00,3.71
RR,87,3,100,25,92.50,24274.60,24408.50,5166.60,3922.82,3118.00,3504.80,23510.30,23561.00,5128.81,2.94,1.50,3.52
RR,88,3,100,25,92.44,24381.69,24431.00,5052.50,3720.76,3057.50,3275.61,23616.65,23575.50,5009.81,2.94,1.00,3.70
RR,89,3,100,25,92.43,24462.48,24600.50,5485.89,3961.67,2978.00,3773.62,23698.80,23937.00,5455.10,2.94,1.00,3.68
RR,90,3,100,25,92.47,24194.19,24444.00,5477.69,3812.00,2913.00,3622.80,23430.50,23649.00,5436.39,2.94,1.50,3.68
RR,91,3,100,25,92.37,24783.41,24981.50,5430.78,3743.07,3232.00,3046.63,24019.41,24227.00,5402.92,2.94,1.00,3.95
RR,92,3,100,25,92.50,23926.45,24204.50,5272.13,4001.35,3043.50,3822.64,23162.47,23397.50,5210.80,2.94,1.00,3.63
RR,93,3,100,25,92.52,24492.34,24665.50,5400.33,3716.12,3012.50,3448.66,23729.03,24038.00,5367.49,2.94,1.50,3.85
RR,94,3,100,25,92.43,24599.40,24935.00,5397.64,3830.20,3055.50,3629.44,23835.88,24156.50,5361.89,2.94,1.00,3.88
RR,95,3,100,25,91.94,24586.36,24693.50,5260.88,3762.65,3016.50,3515.45,23821.36,24054.50,5221.59,2.94,1.00,3.91
RR,96,3,100,25,92.59,24802.44,24772.50,4646.79,3697.20,3182.00,3231.69,24038.86,24068.00,4613.06,2.94,1.00,3.88
RR,97,3,100,25,92.02,24704.44,24739.50,4440.92,3868.18,3134.00,3558.32,23940.90,24009.00,4415.97,2.94,1.50,3.63
RR,98,3,100,25,92.46,24777.79,24799.00,4846.00,3687.43,3230.00,3263.16,24014.21,24026.00,4809.22,2.94,1.00,3.81
RR,99,3,100,25,92.52,24541.89,24596.00,4791.14,3707.53,3145.00,3293.91,23779.05,23844.50,4755.61,2.94,1.50,3.81
RR,100,3,100,25,93.25,24415.54,25932.00,5425.70,3185.33,2985.50,2242.67,23653.45,25135.00,5402.44,2.94,1.00,4.10
RR,30,3,100,36,86.57,26091.62,27468.00,5682.58,4509.92,3059.00,3916.86,25297.86,26627.00,5617.73,2.78,1.00,3.41
RR,31,3,100,36,86.52,26002.74,27188.00,5645.07,4665.89,3260.50,4119.66,25209.19,26309.50,5591.87,2.78,2.00,3.36
RR,32,3,100,36,86.66,27029.12,27729.00,4131.61,4605.68,3381.50,4088.18,26236.81,26877.50,4080.53,2.78,1.00,4.09
RR,33,3,100,36,87.02,26517.52,27352.00,5223.56,4682.31,3020.50,4596.03,25725.51,26523.00,5172.76,2.86,1.00,4.39
RR,34,3,100,36,87.52,26466.09,27311.50,4268.33,4116.18,2889.00,3555.37,25674.62,26406.50,4219.65,2.86,1.00,3.94
RR,35,3,100,36,88.04,25749.08,26423.00,4789.23,4089.51,2922.00,3367.29,24957.63,25594.50,4736.08,2.86,1.00,3.98
RR,36,3,100,36,88.06,25864.43,26436.00,4428.65,4189.38,2997.00,3710.16,25072.92,25592.00,4359.47,2.86,1.00,3.86
RR,37,3,100,36,88.08,25831.24,26497.50,4854.05,4277.29,3035.00,3832.85,25039.46,25823.00,4782.67,2.86,1.00,3.84
RR,38,3,100,36,88.63,25486.02,25865.00,5282.87,4200.15,3072.00,3467.44,24695.10,25087.00,5244.72,2.86,1.00,4.12
RR,39,3,100,36,88.83,24927.58,26368.50,5054.79,4499.18,3198.00,4028.07,24138.82,25520.00,5006.27,2.94,1.00,3.86
RR,40,3,100,36,89.22,25574.70,26782.00,4652.18,4238.23,3122.50,3491.44,24785.48,26076.50,4616.26,2.94,1.00,4.21
RR,41,3,100,36,89.12,25460.59,26227.00,4555.74,4274.48,3097.50,3805.83,24670.96,25464.00,4526.76,2.94,1.00,4.02
RR,42,3,100,36,89.28,25450.23,26183.50,4617.09,4093.42,3098.00,3695.68,24660.94,25363.00,4578.91,2.94,1.00,4.24
RR,43,3,100,36,89.31,25389.74,26255.50,4833.33,4141.53,3035.50,3632.50,24600.65,25428.50,4801.48,2.94,1.00,4.38
RR,44,3,100,36,89.23,25267.98,26219.00,5069.89,3973.57,3108.50,3199.05,24478.32,25373.50,5015.70,2.94,1.00,4.15
RR,45,3,100,36,89.19,25298.63,26161.00,4952.75,4334.10,3192.00,3599.43,24510.00,25426.50,4907.26,2.94,1.00,4.14
RR,46,3,100,36,89.16,25726.93,26749.00,4865.08,4057.46,3160.50,3303.78,24936.86,26005.00,4840.25,2.94,1.00,4.35
RR,47,3,100,36,89.02,25496.36,26203.00,4471.97,4157.74,3172.50,3600.07,24706.68,25362.50,4436.51,2.94,1.00,4.32
RR,48,3,100,36,89.11,25593.45,26287.50,4511.92,4235.80,3179.50,3621.01,24803.32,25561.00,4457.13,2.94,1.00,4.32
RR,49,3,100,36,89.22,25891.14,26585.00,4428.57,4107.28,3005.50,3775.25,25101.15,25750.50,4377.27,2.94,1.00,4.36
RR,50,3,100,36,90.22,26009.84,26310.00,3337.89,3444.69,2840.50,2844.45,25220.45,25584.50,3310.03,2.94,0.00,4.33
RR,51,3,100,36,90.27,25673.61,26960.50,4264.15,3602.74,2916.00,3076.59,24885.74,26177.00,4225.47,2.94,1.00,4.38
RR,52,3,100,36,90.15,25577.33,27497.50,4794.19,3775.95,3031.50,2958.62,24788.48,26640.00,4767.99,2.94,1.00,4.38
RR,53,3,100,36,90.23,25536.64,26729.00,4073.32,3645.10,2935.00,2957.97,24748.75,25961.50,4047.98,2.94,1.00,4.33
RR,54,3,100,36,90.29,25135.61,25591.50,4740.62,3949.43,3266.00,2913.40,24347.52,24802.00,4685.97,2.94,1.00,4.34
RR,55,3,100,36,90.30,25182.99,25685.00,4642.60,3971.20,3217.00,2940.24,24394.68,24854.50,4588.07,2.94,1.00,4.38
RR,56,3,100,36,90.22,25520.30,26071.50,4021.45,4079.97,3152.00,3203.91,24731.73,25290.00,3981.29,2.94,1.00,4.33
RR,57,3,100,36,90.28,25252.28,26384.50,4289.76,4074.24,3243.00,3173.00,24464.27,25497.00,4247.38,2.94,1.00,4.25
RR,58,3,100,36,90.24,25697.95,26647.50,3973.21,4151.26,3326.00,3376.55,24909.78,25732.00,3925.62,2.94,1.00,4.37
RR,59,3,100,36,90.12,25198.38,25652.50,4214.79,4209.20,3335.50,3413.31,24410.04,24870.00,4171.78,2.94,1.00,4.41
RR,60,3,100,36,90.56,25402.52,26569.50,4602.94,3713.72,3015.50,3073.84,24614.18,25812.00,4582.14,2.94,1.00,4.30
RR,61,3,100,36,90.75,25451.30,26408.50,3837.81,3634.07,2959.00,3062.88,24664.41,25686.50,3821.55,2.94,1.00,4.50
RR,62,3,100,36,90.66,25307.70,26415.50,3931.85,3688.96,3019.50,3131.83,24519.99,25617.00,3895.25,2.94,1.00,4.18
RR,63,3,100,36,90.68,24889.11,26144.50,4833.90,4024.50,3209.50,3306.06,24101.50,25311.00,4791.08,2.94,1.00,4.26
RR,64,3,100,36,90.49,25142.87,26369.50,4485.84,3797.10,3094.50,3218.06,24354.28,25597.00,4445.56,2.94,1.00,4.49
RR,65,3,100,36,90.94,24751.82,26450.00,4464.77,3957.72,3043.50,3547.78,23965.25,25530.00,4427.65,3.03,1.00,4.41
RR,66,3,100,36,90.95,24883.60,25656.50,4691.09,3962.97,3045.50,3509.85,24095.70,24777.00,4620.80,2.94,1.00,4.28
RR,67,3,100,36,91.21,25419.23,25625.00,3749.24,3494.53,2955.00,2685.16,24632.11,24790.00,3710.45,3.03,0.00,4.71
RR,68,3,100,36,91.32,25399.64,26500.50,3781.61,3504.79,2966.00,2700.07,24611.57,25677.50,3747.60,3.03,1.00,4.67
RR,69,3,100,36,91.28,25100.29,26388.50,3846.74,3530.61,2957.00,2708.03,24312.77,25671.50,3817.29,3.03,1.00,4.38
RR,70,3,100,36,91.80,24706.62,25952.50,4193.85,3224.26,2893.00,2298.89,23920.38,25178.50,4159.45,3.03,1.00,4.33
RR,71,3,100,36,91.79,24726.46,25983.00,4440.49,3552.95,2948.00,2744.56,23939.63,25190.00,4393.74,3.03,1.00,4.26
RR,72,3,100,36,91.76,24206.72,25432.50,4424.90,3538.68,2937.50,2854.03,23420.24,24661.50,4385.16,3.03,1.00,4.13
RR,73,3,100,36,91.70,24452.55,25657.50,4523.07,3536.59,2934.50,2831.24,23665.81,24896.00,4484.76,3.03,1.00,4.23
RR,74,3,100,36,91.73,25113.77,26186.00,3862.84,3382.98,3015.00,2452.14,24326.36,25362.50,3827.19,3.03,1.00,4.45
RR,75,3,100,36,92.54,23852.70,24017.50,4231.48,3252.68,3020.50,2422.80,23066.84,23269.00,4209.47,3.03,1.00,4.25
RR,76,3,100,36,92.43,24147.35,24356.00,4161.13,3394.52,3073.50,2695.29,23360.81,23586.00,4134.09,3.03,1.00,4.28
RR,77,3,100,36,91.93,24123.69,24335.00,4059.16,3461.62,3093.50,2876.38,23337.88,23612.50,4035.61,3.03,1.00,4.28
RR,78,3,100,36,92.43,24314.07,24519.50,4446.22,3539.66,3099.00,2937.46,23528.43,23733.00,4431.11,3.03,1.00,4.33
RR,79,3,100,36,92.54,23894.12,24157.00,4437.16,3556.47,3060.50,2968.95,23109.51,23372.50,4423.68,3.03,1.00,4.25
RR,80,3,100,36,92.43,24281.45,24649.00,4379.96,3545.71,3110.50,2943.03,23496.03,23789.50,4379.95,3.03,1.00,4.53
RR,81,3,100,36,92.16,23980.18,24140.00,4476.99,3517.90,3095.50,2950.80,23194.32,23477.50,4470.32,3.03,1.00,4.35
RR,82,3,100,36,92.37,23834.63,24101.00,4215.20,3417.97,3106.00,2717.92,23048.91,23315.50,4213.71,3.03,1.00,4.16
RR,83,3,100,36,92.24,23858.46,24030.50,4289.81,3432.16,3125.50,2728.79,23071.35,23325.00,4276.03,3.03,1.00,4.00
RR,84,3,100,36,92.30,24019.23,24294.50,4655.85,3378.37,3057.00,2498.64,23232.91,23566.00,4640.52,3.03,1.00,4.22
RR,85,3,100,36,92.33,24304.24,24496.50,4058.11,3328.01,3104.00,2485.63,23518.07,23642.00,4052.22,3.03,1.00,4.36
RR,86,3,100,36,92.47,23633.37,23798.00,4523.17,3540.88,3141.50,2800.83,22848.38,23059.50,4518.06,3.03,1.00,3.88
RR,87,3,100,36,92.41,24199.81,24254.50,4166.77,3325.82,3095.00,2477.64,23415.05,23550.00,4167.91,3.03,1.00,4.36
RR,88,3,100,36,92.35,24495.83,24474.50,4010.70,3329.94,3098.00,2487.39,23710.47,23721.50,3999.02,3.03,1.00,4.41
RR,89,3,100,36,92.43,24018.06,24152.50,4448.49,3397.73,3156.00,2506.39,23233.05,23409.50,4437.74,3.03,1.00,4.26
RR,90,3,100,36,92.25,24371.59,24438.00,3896.32,3451.26,3089.50,2762.17,23585.79,23674.50,3880.85,3.03,1.00,4.33
RR,91,3,100,36,92.46,24112.28,24183.00,4287.70,3390.12,3017.00,2567.34,23327.14,23442.00,4284.06,3.03,1.00,4.36
RR,92,3,100,36,91.95,24314.80,24607.00,4348.99,3525.54,3151.00,2793.69,23529.37,23765.00,4358.46,3.03,1.00,4.52
RR,93,3,100,36,92.42,24364.00,24731.50,4316.87,3532.16,3161.00,2791.83,23578.48,23929.50,4328.27,3.03,1.00,4.57
